,sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,is_recid,is_violent_recid,score_text,two_year_recid
4154,Male,32,Hispanic,0,7,0,0,0,0,Medium,No
4155,Male,24,Hispanic,0,3,0,0,0,0,Low,No
4156,Female,38,Caucasian,0,1,0,0,0,0,Low,No
4157,Male,57,Caucasian,0,1,0,0,0,0,Low,No
4158,Male,43,Caucasian,0,1,0,0,0,0,Low,No
4159,Male,22,African-American,0,6,0,0,0,0,Medium,No
4160,Male,26,Caucasian,0,4,0,0,0,0,Low,No
4161,Female,28,African-American,0,9,0,0,1,1,High,Yes
4162,Male,51,Caucasian,0,4,0,0,0,0,Low,No
4163,Male,41,Hispanic,0,1,0,0,0,0,Low,No
4164,Male,24,Caucasian,0,7,0,0,0,0,Medium,No
4165,Male,27,African-American,1,10,2,1,0,0,High,No
4166,Male,25,African-American,0,4,0,0,0,0,Low,No
4167,Male,56,Caucasian,0,3,0,0,0,0,Low,No
4168,Female,29,African-American,0,4,0,0,0,0,Low,No
4169,Male,21,African-American,0,8,0,0,0,0,High,No
4170,Female,28,African-American,0,2,0,0,0,0,Low,No
4171,Male,35,African-American,0,1,0,0,0,0,Low,No
4172,Male,23,Caucasian,0,2,0,0,0,0,Low,No
4173,Male,48,African-American,0,8,0,0,0,0,High,No
4174,Male,37,African-American,0,9,0,0,0,0,High,No
4175,Male,33,African-American,0,1,0,0,0,0,Low,No
4176,Male,23,African-American,0,7,0,1,1,1,Medium,Yes
4177,Male,24,African-American,0,4,0,0,0,0,Low,No
4178,Male,44,African-American,0,7,0,0,0,0,Medium,No
4179,Male,26,African-American,0,4,0,0,0,0,Low,No
4180,Female,26,African-American,0,2,0,0,0,0,Low,No
4181,Male,29,African-American,0,6,0,0,0,0,Medium,No
4182,Male,26,Hispanic,0,2,0,1,0,0,Low,No
4183,Male,30,Caucasian,0,1,0,0,0,0,Low,No
4184,Male,42,Other,0,2,0,0,0,0,Low,No
4185,Female,28,African-American,0,3,0,0,1,1,Low,Yes
4186,Male,20,African-American,0,3,0,0,0,0,Low,No
4187,Female,24,Caucasian,0,7,2,0,0,0,Medium,No
4188,Female,21,African-American,0,9,0,0,0,0,High,No
4189,Male,27,African-American,0,5,0,0,1,1,Medium,Yes
4190,Male,42,Caucasian,0,1,0,0,0,0,Low,No
4191,Male,43,Caucasian,0,1,0,0,0,0,Low,No
4192,Female,55,Caucasian,0,1,0,0,0,0,Low,No
4193,Male,23,African-American,0,4,0,0,0,0,Low,No
4194,Female,64,African-American,0,1,0,0,0,0,Low,No
4195,Male,48,Other,0,1,0,0,0,0,Low,No
4196,Male,30,Caucasian,0,2,0,0,0,0,Low,No
4197,Female,22,African-American,0,4,0,0,0,0,Low,No
4198,Male,24,Caucasian,0,4,0,0,0,0,Low,No
4199,Male,49,Hispanic,0,1,0,0,1,0,Low,No
4200,Male,50,Caucasian,0,1,0,0,0,0,Low,No
4201,Male,30,African-American,0,7,0,0,0,0,Medium,No
4202,Male,21,African-American,0,9,2,0,1,1,High,Yes
4203,Male,31,African-American,0,10,0,0,0,0,High,No
4204,Male,23,Hispanic,0,7,0,0,0,0,Medium,No
4205,Male,28,African-American,0,6,0,0,1,1,Medium,Yes
4206,Male,24,African-American,0,2,0,1,0,0,Low,No
4207,Male,31,Other,0,1,0,0,0,0,Low,No
4208,Male,29,African-American,0,4,0,0,1,1,Low,Yes
4209,Male,28,African-American,0,3,0,0,1,1,Low,Yes
4210,Male,49,Caucasian,0,5,0,0,0,0,Medium,No
4211,Male,42,Caucasian,0,1,0,0,0,0,Low,No
4212,Male,38,African-American,0,2,0,0,0,0,Low,No
4213,Male,63,Caucasian,0,1,0,0,0,0,Low,No
4214,Male,36,African-American,0,6,0,0,0,0,Medium,No
4215,Male,29,African-American,0,10,0,0,0,0,High,No
4216,Male,39,African-American,0,2,0,0,0,0,Low,No
4217,Male,47,Caucasian,0,2,0,0,0,0,Low,No
4218,Male,55,African-American,0,8,0,0,0,0,High,No
4219,Male,63,African-American,0,1,0,0,0,0,Low,No
4220,Male,55,Caucasian,0,5,0,0,0,0,Medium,No
4221,Male,24,Hispanic,0,2,0,0,0,0,Low,No
4222,Male,54,Other,0,2,0,0,1,1,Low,Yes
4223,Male,26,African-American,0,6,1,0,0,0,Medium,No
4224,Male,37,Caucasian,0,2,0,0,0,0,Low,No
4225,Male,25,African-American,0,5,0,0,0,0,Medium,No
4226,Male,34,African-American,0,1,0,0,0,0,Low,No
4227,Male,57,Other,0,1,0,0,1,1,Low,No
4228,Male,46,Caucasian,0,5,0,0,0,0,Medium,No
4229,Male,32,African-American,0,9,0,1,0,0,High,No
4230,Male,35,African-American,0,8,0,0,1,1,High,Yes
4231,Male,26,African-American,0,5,0,0,1,1,Medium,Yes
4232,Male,29,African-American,0,4,0,0,0,0,Low,No
4233,Male,53,African-American,0,5,0,0,0,0,Medium,No
4234,Male,57,Hispanic,0,1,0,0,0,0,Low,No
4235,Male,29,African-American,0,10,1,0,1,1,High,Yes
4236,Male,27,Caucasian,0,2,0,0,0,0,Low,No
4237,Male,48,Caucasian,0,2,0,0,0,0,Low,No
4238,Male,29,Hispanic,0,2,0,0,1,1,Low,Yes
4239,Male,25,Caucasian,0,4,0,0,1,1,Low,Yes
4240,Male,67,Caucasian,0,1,0,0,0,0,Low,No
4241,Male,29,African-American,0,5,0,1,1,0,Medium,No
4242,Female,53,African-American,0,2,0,0,0,0,Low,No
4243,Male,23,Caucasian,0,5,0,0,0,0,Medium,No
4244,Male,49,African-American,0,1,0,0,0,0,Low,No
4245,Female,44,Caucasian,0,1,0,0,1,0,Low,No
4246,Female,55,Hispanic,0,1,0,0,0,0,Low,No
4247,Male,46,African-American,0,1,0,0,1,0,Low,No
4248,Female,48,African-American,0,6,0,0,1,1,Medium,Yes
4249,Male,77,African-American,0,1,0,0,1,1,Low,Yes
4250,Male,54,Caucasian,0,2,0,0,0,0,Low,No
4251,Male,26,African-American,0,9,0,0,0,0,High,No
4252,Male,27,Hispanic,0,2,0,0,0,0,Low,No
4253,Male,39,Caucasian,0,2,0,0,0,0,Low,No
4254,Male,35,Hispanic,0,7,0,0,0,0,Medium,No
4255,Male,41,African-American,0,3,0,0,1,0,Low,No
4256,Male,32,African-American,0,10,0,0,0,0,High,No
4257,Male,48,African-American,0,6,0,0,0,0,Medium,No
4258,Male,39,Caucasian,0,6,0,0,0,0,Medium,No
4259,Male,52,African-American,0,6,0,0,1,1,Medium,Yes
4260,Male,56,African-American,0,3,0,0,1,1,Low,Yes
4261,Female,46,Caucasian,0,1,0,0,0,0,Low,No
4262,Female,22,African-American,0,7,0,0,0,0,Medium,No
4263,Male,32,Hispanic,0,1,0,0,0,0,Low,No
4264,Male,39,African-American,0,4,0,0,0,0,Low,No
4265,Male,35,African-American,0,6,0,0,0,0,Medium,No
4266,Male,26,African-American,0,1,0,0,0,0,Low,No
4267,Male,27,African-American,0,2,0,0,1,0,Low,No
4268,Male,27,African-American,0,10,0,0,1,1,High,Yes
4269,Female,34,Caucasian,0,9,0,0,1,1,High,Yes
4270,Male,27,African-American,0,2,0,0,0,0,Low,No
4271,Male,27,Hispanic,0,6,0,0,1,0,Medium,No
4272,Female,32,African-American,0,1,0,0,1,1,Low,Yes
4273,Male,43,Caucasian,0,2,0,0,0,0,Low,No
4274,Male,52,African-American,0,9,0,0,1,1,High,Yes
4275,Male,21,African-American,0,10,0,0,1,1,High,Yes
4276,Male,21,African-American,0,9,0,0,1,1,High,Yes
4277,Male,26,Hispanic,0,6,0,0,0,0,Medium,No
4278,Male,39,Hispanic,0,1,0,0,0,0,Low,No
4279,Male,31,African-American,0,1,0,0,0,0,Low,No
4280,Male,34,Caucasian,0,5,0,0,0,0,Medium,No
4281,Male,32,African-American,0,4,0,0,0,0,Low,No
4282,Female,50,Caucasian,0,3,0,0,1,1,Low,Yes
4283,Male,27,African-American,0,5,0,0,0,0,Medium,No
4284,Female,26,African-American,0,3,1,0,0,0,Low,No
4285,Male,27,African-American,1,5,0,0,1,1,Medium,Yes
4286,Male,58,African-American,0,1,0,0,0,0,Low,No
4287,Male,24,African-American,0,10,5,1,1,1,High,Yes
4288,Male,50,Caucasian,0,1,0,0,0,0,Low,No
4289,Male,46,Hispanic,0,1,0,0,0,0,Low,No
4290,Male,34,African-American,0,7,0,0,0,0,Medium,No
4291,Male,56,Hispanic,0,1,0,0,0,0,Low,No
4292,Male,26,Caucasian,0,2,0,0,0,0,Low,No
4293,Male,31,Caucasian,0,1,0,0,0,0,Low,No
4294,Male,39,African-American,0,1,0,0,0,0,Low,No
4295,Female,22,African-American,0,6,0,0,0,0,Medium,No
4296,Female,25,African-American,0,2,0,0,0,0,Low,No
4297,Female,21,African-American,0,9,1,0,0,0,High,No
4298,Male,20,Caucasian,0,4,0,0,0,0,Low,No
4299,Male,54,African-American,0,5,0,0,1,1,Medium,Yes
4300,Female,27,African-American,0,6,0,0,1,1,Medium,Yes
4301,Female,55,Caucasian,0,1,0,0,0,0,Low,No
4302,Male,24,African-American,0,2,0,0,0,0,Low,No
4303,Male,20,African-American,0,10,0,1,1,1,High,Yes
4304,Female,34,Caucasian,0,1,0,0,0,0,Low,No
4305,Male,24,African-American,0,8,0,0,0,0,High,No
4306,Male,42,Caucasian,0,4,0,0,0,0,Low,No
4307,Female,40,African-American,0,1,0,0,0,0,Low,No
4308,Male,20,Caucasian,0,4,0,0,0,0,Low,No
4309,Male,20,African-American,0,4,0,0,1,1,Low,No
4310,Male,27,African-American,0,5,0,0,0,0,Medium,No
4311,Male,20,Caucasian,0,10,0,0,1,1,High,Yes
4312,Male,20,African-American,0,6,0,0,0,0,Medium,No
4313,Male,29,African-American,0,7,0,0,1,1,Medium,Yes
4314,Female,24,African-American,0,5,0,0,0,0,Medium,No
4315,Male,27,Caucasian,0,4,0,0,0,0,Low,No
4316,Male,24,Caucasian,0,4,0,0,0,0,Low,No
4317,Male,31,African-American,0,6,1,0,1,1,Medium,Yes
4318,Female,46,African-American,0,6,0,0,0,0,Medium,No
4319,Male,53,African-American,0,9,0,0,0,0,High,No
4320,Male,54,Caucasian,0,1,0,0,0,0,Low,No
4321,Female,35,African-American,0,6,0,0,1,1,Medium,Yes
4322,Female,53,African-American,0,5,0,0,0,0,Medium,No
4323,Male,26,African-American,0,4,0,0,1,1,Low,Yes
4324,Male,25,African-American,0,7,0,0,1,1,Medium,Yes
4325,Female,49,Caucasian,0,1,0,0,0,0,Low,No
4326,Male,57,Caucasian,0,1,0,0,0,0,Low,No
4327,Female,34,Other,0,2,0,0,1,1,Low,No
4328,Male,25,Caucasian,0,10,0,0,1,1,High,Yes
4329,Female,42,African-American,0,5,0,0,0,0,Medium,No
4330,Male,51,African-American,0,5,0,0,0,0,Medium,No
4331,Male,26,African-American,0,7,0,0,0,0,Medium,No
4332,Male,31,Other,0,2,1,0,0,0,Low,No
4333,Male,34,African-American,0,8,1,0,0,0,High,No
4334,Male,53,African-American,0,5,0,0,0,0,Medium,No
4335,Female,43,African-American,0,7,0,0,0,0,Medium,No
4336,Male,34,African-American,0,1,0,0,0,0,Low,No
4337,Male,51,African-American,0,1,0,0,0,0,Low,No
4338,Male,26,Caucasian,0,4,0,0,0,0,Low,No
4339,Male,47,African-American,0,6,0,0,0,0,Medium,No
4340,Male,22,Caucasian,0,4,0,1,0,0,Low,No
4341,Female,36,Caucasian,0,2,0,0,0,0,Low,No
4342,Female,36,Hispanic,0,3,0,0,0,0,Low,No
4343,Male,37,African-American,0,2,0,0,0,0,Low,No
4344,Male,21,African-American,0,4,0,0,0,0,Low,No
4345,Male,25,African-American,0,6,3,1,0,0,Medium,No
4346,Male,27,Hispanic,0,4,0,0,1,1,Low,Yes
4347,Male,33,Caucasian,0,1,0,0,0,0,Low,No
4348,Male,46,Caucasian,0,5,0,0,0,0,Medium,No
4349,Female,28,African-American,0,2,0,0,0,0,Low,No
4350,Male,28,African-American,1,5,0,0,1,1,Medium,Yes
4351,Male,20,Caucasian,0,3,0,0,0,0,Low,No
4352,Male,27,African-American,0,3,0,0,0,0,Low,No
4353,Female,24,Other,0,4,0,0,0,0,Low,No
4354,Male,31,Caucasian,0,9,0,0,0,0,High,No
4355,Female,39,African-American,0,5,0,0,0,0,Medium,No
4356,Male,26,African-American,0,2,0,0,0,0,Low,No
4357,Male,35,African-American,0,2,0,0,0,0,Low,No
4358,Male,55,Hispanic,0,1,0,0,0,0,Low,No
4359,Female,27,Caucasian,0,2,0,0,0,0,Low,No
4360,Male,50,Hispanic,0,1,0,0,1,1,Low,Yes
4361,Male,56,Caucasian,0,7,0,0,1,1,Medium,No
4362,Female,48,African-American,0,1,0,0,0,0,Low,No
4363,Male,21,African-American,0,9,0,0,0,0,High,No
4364,Male,35,Caucasian,0,2,0,0,0,0,Low,No
4365,Male,32,African-American,0,7,0,0,0,0,Medium,No
4366,Male,33,Hispanic,0,2,0,0,0,0,Low,No
4367,Male,25,African-American,0,8,0,0,0,0,High,No
4368,Male,26,African-American,0,8,0,0,1,0,High,No
4369,Female,44,Hispanic,0,1,0,0,0,0,Low,No
4370,Female,47,Hispanic,0,1,0,0,0,0,Low,No
4371,Male,49,Caucasian,0,1,0,0,0,0,Low,No
4372,Female,40,Caucasian,0,2,0,0,0,0,Low,No
4373,Male,22,African-American,0,6,0,0,0,0,Medium,No
4374,Female,51,Caucasian,0,1,0,0,0,0,Low,No
4375,Male,49,Caucasian,0,1,0,0,0,0,Low,No
4376,Male,30,African-American,0,8,0,1,1,1,High,Yes
4377,Male,41,African-American,0,6,0,3,1,1,Medium,Yes
4378,Male,46,Caucasian,0,1,0,0,0,0,Low,No
4379,Male,57,African-American,0,1,0,0,0,0,Low,No
4380,Female,44,Caucasian,0,3,0,0,0,0,Low,No
4381,Male,32,African-American,0,9,0,0,0,0,High,No
4382,Male,36,African-American,0,9,0,0,0,0,High,No
4383,Male,30,African-American,0,8,0,0,0,0,High,No
4384,Male,28,African-American,0,2,0,0,0,0,Low,No
4385,Male,29,African-American,1,10,0,0,1,1,High,Yes
4386,Male,21,African-American,0,5,0,0,0,0,Medium,No
4387,Male,23,African-American,1,8,0,0,1,1,High,Yes
4388,Male,27,Other,0,1,0,0,0,0,Low,No
4389,Male,25,Caucasian,0,9,0,0,0,0,High,No
4390,Male,35,Other,0,5,0,0,0,0,Medium,No
4391,Male,35,Hispanic,0,2,0,0,1,1,Low,Yes
4392,Female,25,African-American,0,8,0,0,1,1,High,Yes
4393,Male,35,African-American,0,6,0,0,0,0,Medium,No
4394,Male,33,Caucasian,0,3,0,0,0,0,Low,No
4395,Male,38,Caucasian,0,1,0,0,0,0,Low,No
4396,Male,32,African-American,0,9,0,0,0,0,High,No
4397,Female,23,African-American,0,4,0,0,0,0,Low,No
4398,Male,67,African-American,0,2,0,0,0,0,Low,No
4399,Male,23,African-American,1,10,1,2,0,0,High,No
4400,Female,26,African-American,0,8,0,0,0,0,High,No
4401,Male,24,African-American,0,3,0,0,0,0,Low,No
4402,Male,37,African-American,0,7,0,0,0,0,Medium,No
4403,Male,29,African-American,0,5,0,0,0,0,Medium,No
4404,Male,34,Other,0,2,0,0,0,0,Low,No
4405,Male,49,Caucasian,0,1,0,0,0,0,Low,No
4406,Male,31,African-American,0,2,0,0,0,0,Low,No
4407,Male,59,Caucasian,0,1,0,0,0,0,Low,No
4408,Male,23,African-American,0,5,0,1,0,0,Medium,No
4409,Male,22,African-American,0,9,0,0,0,0,High,No
4410,Male,36,African-American,0,1,0,0,0,0,Low,No
4411,Male,31,Caucasian,0,7,0,0,0,0,Medium,No
4412,Female,29,Hispanic,0,3,0,0,0,0,Low,No
4413,Male,25,African-American,0,10,0,0,1,0,High,No
4414,Male,26,Caucasian,0,2,0,0,0,0,Low,No
4415,Male,24,African-American,0,4,0,0,0,0,Low,No
4416,Male,43,Other,0,1,0,0,0,0,Low,No
4417,Male,27,African-American,1,9,2,0,0,0,High,No
4418,Male,28,Caucasian,0,4,0,0,0,0,Low,No
4419,Female,33,Other,0,2,0,0,0,0,Low,No
4420,Male,54,Caucasian,0,3,0,0,1,1,Low,Yes
4421,Male,57,Caucasian,0,1,0,0,0,0,Low,No
4422,Male,30,African-American,0,2,0,0,0,0,Low,No
4423,Male,27,Other,0,1,0,0,0,0,Low,No
4424,Female,31,African-American,0,8,0,0,0,0,High,No
4425,Male,29,Caucasian,0,3,0,0,0,0,Low,No
4426,Female,29,Hispanic,0,2,0,0,1,1,Low,Yes
4427,Male,33,Hispanic,0,3,0,0,0,0,Low,No
4428,Male,22,African-American,0,4,0,0,0,0,Low,No
4429,Male,28,African-American,0,3,0,0,1,0,Low,No
4430,Male,35,African-American,0,8,0,0,1,1,High,Yes
4431,Male,30,African-American,0,7,1,0,1,0,Medium,No
4432,Female,44,African-American,0,2,0,0,0,0,Low,No
4433,Female,63,Caucasian,0,1,0,0,0,0,Low,No
4434,Male,34,Other,0,2,0,0,0,0,Low,No
4435,Male,36,Caucasian,0,8,0,0,1,1,High,Yes
4436,Male,21,African-American,0,8,0,0,0,0,High,No
4437,Male,23,Caucasian,0,3,0,0,0,0,Low,No
4438,Male,55,African-American,0,5,0,0,0,0,Medium,No
4439,Male,40,African-American,0,3,0,0,0,0,Low,No
4440,Male,30,African-American,0,5,0,0,1,1,Medium,Yes
4441,Male,41,African-American,0,5,0,0,0,0,Medium,No
4442,Male,56,Caucasian,0,1,0,0,0,0,Low,No
4443,Male,61,African-American,0,2,0,0,1,0,Low,No
4444,Male,31,African-American,2,6,0,0,0,0,Medium,No
4445,Male,32,African-American,1,10,0,2,0,0,High,No
4446,Male,56,Other,0,1,0,0,0,0,Low,No
4447,Male,62,African-American,0,1,0,0,0,0,Low,No
4448,Male,23,Caucasian,0,5,0,0,0,0,Medium,No
4449,Male,25,African-American,0,4,0,0,0,0,Low,No
4450,Male,53,Other,0,1,0,0,0,0,Low,No
4451,Male,67,Caucasian,0,1,0,0,0,0,Low,No
4452,Male,38,Hispanic,0,1,0,0,0,0,Low,No
4453,Male,40,Other,0,1,0,0,0,0,Low,No
4454,Female,45,Other,0,1,0,0,0,0,Low,No
4455,Male,29,African-American,1,8,0,0,1,1,High,Yes
4456,Male,32,Hispanic,0,2,0,0,0,0,Low,No
4457,Male,23,African-American,0,10,0,0,1,1,High,Yes
4458,Female,39,Other,0,1,0,0,0,0,Low,No
4459,Male,29,African-American,0,2,0,0,0,0,Low,No
4460,Male,46,African-American,0,1,0,0,0,0,Low,No
4461,Male,31,African-American,0,8,0,0,1,1,High,Yes
4462,Male,24,African-American,0,2,0,0,0,0,Low,No
4463,Male,28,African-American,0,1,0,0,1,1,Low,Yes
4464,Female,24,African-American,0,6,0,0,0,0,Medium,No
4465,Male,29,Other,0,6,0,0,0,0,Medium,No
4466,Male,28,Hispanic,0,8,0,0,1,1,High,Yes
4467,Male,36,Caucasian,0,2,0,0,0,0,Low,No
4468,Male,25,African-American,0,6,0,0,1,1,Medium,No
4469,Male,29,Caucasian,0,1,0,0,0,0,Low,No
4470,Female,26,Caucasian,0,9,0,0,0,0,High,No
4471,Male,32,African-American,0,6,0,0,1,1,Medium,Yes
4472,Male,29,Hispanic,0,1,0,0,0,0,Low,No
4473,Female,26,Caucasian,0,3,0,0,0,0,Low,No
4474,Male,45,Hispanic,0,1,0,0,0,0,Low,No
4475,Female,46,Caucasian,0,1,0,0,0,0,Low,No
4476,Male,41,Caucasian,0,1,0,0,0,0,Low,No
4477,Female,38,Other,0,1,0,0,0,0,Low,No
4478,Female,24,African-American,0,6,0,0,1,1,Medium,Yes
4479,Male,22,Caucasian,0,7,0,0,0,0,Medium,No
4480,Male,26,Caucasian,0,6,0,0,0,0,Medium,No
4481,Male,30,African-American,0,1,0,0,0,0,Low,No
4482,Male,34,Caucasian,0,5,0,0,0,0,Medium,No
4483,Male,23,Caucasian,0,7,0,7,0,0,Medium,No
4484,Female,47,Caucasian,0,1,0,0,0,0,Low,No
4485,Male,55,Caucasian,0,1,0,0,0,0,Low,No
4486,Female,30,Caucasian,0,5,0,0,1,1,Medium,Yes
4487,Male,30,Hispanic,0,3,0,0,0,0,Low,No
4488,Male,43,African-American,0,7,0,0,0,0,Medium,No
4489,Male,45,African-American,0,8,0,0,1,1,High,Yes
4490,Male,30,Hispanic,0,1,0,0,0,0,Low,No
4491,Female,61,Caucasian,0,6,0,0,0,0,Medium,No
4492,Male,63,African-American,0,9,0,0,0,0,High,No
4493,Male,49,Caucasian,0,1,0,0,0,0,Low,No
4494,Male,49,African-American,0,1,0,0,0,0,Low,No
4495,Male,42,African-American,0,1,0,0,0,0,Low,No
4496,Male,24,African-American,0,7,0,0,0,0,Medium,No
4497,Male,51,Caucasian,0,1,0,0,0,0,Low,No
4498,Male,32,Hispanic,0,5,0,0,1,1,Medium,Yes
4499,Male,28,Caucasian,0,4,0,0,1,1,Low,Yes
4500,Male,49,African-American,0,1,0,0,0,0,Low,No
4501,Male,47,Caucasian,0,1,0,0,0,0,Low,No
4502,Male,56,Caucasian,0,2,0,0,0,0,Low,No
4503,Male,53,Caucasian,0,4,0,0,0,0,Low,No
4504,Male,27,Other,0,2,0,0,1,1,Low,Yes
4505,Male,41,Caucasian,0,1,0,0,0,0,Low,No
4506,Male,45,African-American,0,4,0,0,0,0,Low,No
4507,Male,47,Caucasian,0,2,0,0,0,0,Low,No
4508,Female,21,African-American,0,10,0,0,0,0,High,No
4509,Male,27,Caucasian,0,4,0,1,1,1,Low,Yes
4510,Male,21,African-American,0,3,0,0,0,0,Low,No
4511,Male,31,Caucasian,0,1,0,0,0,0,Low,No
4512,Female,45,Hispanic,0,1,0,0,0,0,Low,No
4513,Male,30,African-American,2,6,0,0,1,1,Medium,No
4514,Male,23,African-American,0,4,0,0,0,0,Low,No
4515,Male,52,Caucasian,0,1,0,0,0,0,Low,No
4516,Female,51,African-American,0,2,0,0,0,0,Low,No
4517,Female,44,African-American,0,1,0,0,0,0,Low,No
4518,Female,25,Hispanic,0,4,0,0,0,0,Low,No
4519,Male,37,Other,0,1,0,0,1,1,Low,No
4520,Female,34,Caucasian,0,3,0,0,0,0,Low,No
4521,Male,23,African-American,0,7,2,1,1,1,Medium,Yes
4522,Male,71,Caucasian,0,1,0,0,0,0,Low,No
4523,Male,45,Caucasian,0,1,0,0,0,0,Low,No
4524,Male,29,African-American,0,1,0,0,0,0,Low,No
4525,Male,26,Caucasian,0,5,0,0,0,0,Medium,No
4526,Male,36,Hispanic,0,2,0,0,0,0,Low,No
4527,Male,42,Hispanic,0,1,0,0,1,1,Low,Yes
4528,Male,21,African-American,0,5,0,0,0,0,Medium,No
4529,Male,29,Caucasian,0,1,0,0,0,0,Low,No
4530,Male,54,Caucasian,0,1,0,0,0,0,Low,No
4531,Female,22,Caucasian,0,8,0,0,0,0,High,No
4532,Male,29,Caucasian,0,3,0,0,0,0,Low,No
4533,Female,25,Hispanic,0,6,1,2,0,0,Medium,No
4534,Male,62,Other,0,1,0,0,0,0,Low,No
4535,Female,65,Caucasian,0,1,0,0,0,0,Low,No
4536,Male,31,Caucasian,0,1,0,0,0,0,Low,No
4537,Male,21,African-American,0,9,0,0,0,0,High,No
4538,Male,27,African-American,0,7,2,0,1,1,Medium,Yes
4539,Male,33,Caucasian,0,2,0,0,0,0,Low,No
4540,Male,25,African-American,0,7,1,0,0,0,Medium,No
4541,Male,39,Caucasian,0,1,0,0,0,0,Low,No
4542,Male,29,African-American,0,9,0,0,1,1,High,Yes
4543,Female,42,Caucasian,0,1,0,0,0,0,Low,No
4544,Male,21,Caucasian,0,9,0,0,0,0,High,No
4545,Male,36,African-American,0,9,0,0,1,1,High,Yes
4546,Female,24,African-American,0,4,0,0,1,1,Low,Yes
4547,Female,67,Caucasian,0,1,0,0,0,0,Low,No
4548,Male,29,Other,0,2,0,0,1,1,Low,Yes
4549,Female,27,African-American,0,6,0,0,0,0,Medium,No
4550,Male,39,African-American,0,4,0,0,1,1,Low,Yes
4551,Male,42,Caucasian,0,6,0,0,0,0,Medium,No
4552,Male,41,Hispanic,0,1,0,0,0,0,Low,No
4553,Female,25,African-American,0,3,0,0,0,0,Low,No
4554,Male,37,African-American,0,4,0,0,1,1,Low,Yes
4555,Male,23,African-American,0,6,0,0,0,0,Medium,No
4556,Female,31,Caucasian,0,1,0,0,1,1,Low,Yes
4557,Male,67,Caucasian,0,1,0,0,0,0,Low,No
4558,Male,27,African-American,0,7,0,0,0,0,Medium,No
4559,Female,26,Caucasian,0,6,0,0,0,0,Medium,No
4560,Male,51,Caucasian,0,1,0,0,0,0,Low,No
4561,Male,31,Other,0,3,0,0,0,0,Low,No
4562,Male,28,Caucasian,0,4,0,0,0,0,Low,No
4563,Female,51,Caucasian,0,1,0,0,0,0,Low,No
4564,Female,27,African-American,0,3,1,0,0,0,Low,No
4565,Male,32,African-American,0,4,0,0,0,0,Low,No
4566,Male,27,African-American,0,6,0,0,0,0,Medium,No
4567,Male,41,Caucasian,0,1,0,0,1,1,Low,Yes
4568,Male,24,African-American,0,10,3,0,0,0,High,No
4569,Male,61,African-American,0,3,0,0,0,0,Low,No
4570,Female,29,Caucasian,0,3,0,0,0,0,Low,No
4571,Male,34,Caucasian,0,4,0,0,0,0,Low,No
4572,Male,45,Caucasian,0,3,0,0,0,0,Low,No
4573,Male,23,African-American,2,6,0,0,0,0,Medium,No
4574,Male,31,Caucasian,0,4,0,0,0,0,Low,No
4575,Female,22,Caucasian,0,8,0,1,0,0,High,No
4576,Female,25,African-American,0,5,0,0,0,0,Medium,No
4577,Male,25,Hispanic,0,3,0,0,0,0,Low,No
4578,Male,29,African-American,0,5,0,0,1,1,Medium,Yes
4579,Female,32,Hispanic,0,2,0,0,0,0,Low,No
4580,Male,39,Caucasian,0,1,0,0,0,0,Low,No
4581,Male,22,Other,0,3,0,1,0,0,Low,No
4582,Female,22,Caucasian,0,6,0,0,1,1,Medium,Yes
4583,Male,25,Caucasian,0,9,0,0,0,0,High,No
4584,Male,22,African-American,0,10,0,0,1,1,High,Yes
4585,Female,44,African-American,0,6,0,0,0,0,Medium,No
4586,Male,23,African-American,0,4,0,0,0,0,Low,No
4587,Male,46,Caucasian,0,1,0,0,0,0,Low,No
4588,Male,33,Caucasian,0,4,0,0,0,0,Low,No
4589,Female,40,Caucasian,0,1,0,0,1,1,Low,Yes
4590,Male,54,Caucasian,0,3,0,0,0,0,Low,No
4591,Male,21,Caucasian,0,7,0,0,0,0,Medium,No
4592,Male,43,Caucasian,0,2,0,0,1,1,Low,Yes
4593,Male,22,African-American,0,10,0,0,0,0,High,No
4594,Male,31,African-American,0,7,0,0,0,0,Medium,No
4595,Female,50,Caucasian,0,5,0,0,1,0,Medium,No
4596,Male,27,Hispanic,0,2,0,0,1,1,Low,Yes
4597,Male,21,African-American,0,5,0,0,0,0,Medium,No
4598,Male,23,Caucasian,0,6,0,0,0,0,Medium,No
4599,Male,64,African-American,0,2,0,0,0,0,Low,No
4600,Female,42,Other,0,1,0,0,0,0,Low,No
4601,Male,20,African-American,0,4,0,1,0,0,Low,No
4602,Male,26,Caucasian,0,2,0,0,0,0,Low,No
4603,Male,23,Hispanic,0,2,0,0,1,1,Low,Yes
4604,Female,29,African-American,0,4,0,0,0,0,Low,No
4605,Female,45,African-American,0,1,0,0,0,0,Low,No
4606,Female,47,African-American,0,6,0,0,0,0,Medium,No
4607,Male,32,African-American,2,10,1,0,0,0,High,No
4608,Male,27,Caucasian,0,3,0,0,1,1,Low,Yes
4609,Male,23,Other,0,4,0,0,0,0,Low,No
4610,Female,33,Hispanic,0,3,0,0,0,0,Low,No
4611,Female,28,African-American,0,2,0,0,0,0,Low,No
4612,Male,36,Caucasian,0,1,0,0,0,0,Low,No
4613,Male,32,Hispanic,0,3,0,0,0,0,Low,No
